index,image,caption,Intra-img Similarity,Intra-caption Similarity,Phrase Grounding Score,GPT2 Perplexity,PPL Difference,AMR Length,No. of Obj-Relations
0,https://storage.cloud.google.com/winoground/images/0/0.jpg?authuser=2,an old person kisses a young person,0.7924612760543823,0.9877558946609497,0.851985514163971,19.222828244132423,-9.990653867937016,5,19
1,https://storage.cloud.google.com/winoground/images/0/1.jpg?authuser=2,a young person kisses an old person,0.7924612760543823,0.9877558946609497,0.4967033565044403,29.21348211206944,9.990653867937016,5,17
2,https://storage.cloud.google.com/winoground/images/1/0.jpg?authuser=2,the taller person hugs the shorter person,0.8075340390205383,0.994314432144165,0.492479145526886,23.044252009308238,-5.138760628350802,10,23
3,https://storage.cloud.google.com/winoground/images/1/1.jpg?authuser=2,the shorter person hugs the taller person,0.8075340390205383,0.994314432144165,0.4131864011287689,28.18301263765904,5.138760628350802,10,7
4,https://storage.cloud.google.com/winoground/images/2/0.jpg?authuser=2,the masked wrestler hits the unmasked wrestler,0.9263686537742615,0.9922780990600586,0.5548063516616821,19.490324351385315,-11.794849729305952,6,11
5,https://storage.cloud.google.com/winoground/images/2/1.jpg?authuser=2,the unmasked wrestler hits the masked wrestler,0.9263686537742615,0.9922780990600586,0.642737627029419,31.285174080691267,11.794849729305952,8,7
6,https://storage.cloud.google.com/winoground/images/3/0.jpg?authuser=2,a person watches an animal,0.5988068580627441,0.9173897504806519,0.40474504232406616,48.367585919177735,-0.31234200757555897,3,5
7,https://storage.cloud.google.com/winoground/images/3/1.jpg?authuser=2,an animal watches a person,0.5988068580627441,0.9173897504806519,0.5429060459136963,48.679927926753294,0.31234200757555897,3,5
8,https://storage.cloud.google.com/winoground/images/4/0.jpg?authuser=2,the person without earrings pays the person with earrings,0.9082313776016235,0.9907141923904419,0.550237238407135,12.901224804300877,0.1607097841184011,7,14
9,https://storage.cloud.google.com/winoground/images/4/1.jpg?authuser=2,the person with earrings pays the person without earrings,0.9082313776016235,0.9907141923904419,0.5323466658592224,12.740515020182476,-0.1607097841184011,8,12
10,https://storage.cloud.google.com/winoground/images/5/0.jpg?authuser=2,a bird eats a snake,0.687351405620575,0.9874916076660156,0.7775993347167969,30.55305432184001,-6.14934193475078,3,6
11,https://storage.cloud.google.com/winoground/images/5/1.jpg?authuser=2,a snake eats a bird,0.687351405620575,0.9874916076660156,0.5727109909057617,36.70239625659079,6.14934193475078,3,3
12,https://storage.cloud.google.com/winoground/images/6/0.jpg?authuser=2,"a plant was harmed by another organism, and that organism broke the plant into pieces",0.5853807926177979,0.9561331272125244,0.45472612977027893,14.742050116762915,-2.360487253749195,9,3
13,https://storage.cloud.google.com/winoground/images/6/1.jpg?authuser=2,"another organism was harmed by a plant, and that plant broke the organism into pieces",0.5853807926177979,0.9561331272125244,0.466259628534317,17.10253737051211,2.360487253749195,9,0
14,https://storage.cloud.google.com/winoground/images/7/0.jpg?authuser=2,a bottle is in water,0.6996003985404968,0.8313430547714233,0.9088258743286133,50.39558249115115,37.312071058767756,3,0
15,https://storage.cloud.google.com/winoground/images/7/1.jpg?authuser=2,water is in a bottle,0.6996003985404968,0.8313430547714233,0.36749187111854553,13.083511432383398,-37.312071058767756,2,5
16,https://storage.cloud.google.com/winoground/images/8/0.jpg?authuser=2,a tree smashed into a car,0.8666463494300842,0.9849761128425598,0.4095081686973572,16.22254895211762,6.4097500081873715,3,6
17,https://storage.cloud.google.com/winoground/images/8/1.jpg?authuser=2,a car smashed into a tree,0.8666463494300842,0.9849761128425598,0.6278417110443115,9.812798943930249,-6.4097500081873715,3,9
18,https://storage.cloud.google.com/winoground/images/9/0.jpg?authuser=2,people fall on the leaves,0.8274329900741577,0.8711997270584106,0.5253756642341614,34.56000069862825,2.041097114972274,3,9
19,https://storage.cloud.google.com/winoground/images/9/1.jpg?authuser=2,the leaves fall on people,0.8274329900741577,0.8711997270584106,,32.51890358365598,-2.041097114972274,3,9
20,https://storage.cloud.google.com/winoground/images/10/0.jpg?authuser=2,the sail rests below the water,0.8040719032287598,0.950995922088623,0.6126048564910889,44.961107633222845,-5.1612626535708515,4,2
21,https://storage.cloud.google.com/winoground/images/10/1.jpg?authuser=2,the water rests below the sail,0.8040719032287598,0.950995922088623,0.48077961802482605,50.122370286793696,5.1612626535708515,4,4
22,https://storage.cloud.google.com/winoground/images/11/0.jpg?authuser=2,there is a table below someone,0.6531965136528015,0.9323302507400513,0.5033965110778809,25.434769237756647,2.1280751694620754,3,20
23,https://storage.cloud.google.com/winoground/images/11/1.jpg?authuser=2,there is someone below a table,0.6531965136528015,0.9323302507400513,0.44936397671699524,23.306694068294572,-2.1280751694620754,3,7
24,https://storage.cloud.google.com/winoground/images/12/0.jpg?authuser=2,the image shows a computer on top of books,0.9334990382194519,0.9745780229568481,0.3998698592185974,19.603346990213474,2.647798409379785,5,2
25,https://storage.cloud.google.com/winoground/images/12/1.jpg?authuser=2,the image shows books on top of a computer,0.9334990382194519,0.9745780229568481,0.395885705947876,16.95554858083369,-2.647798409379785,5,2
26,https://storage.cloud.google.com/winoground/images/13/0.jpg?authuser=2,a caterpillar with some plants,0.6083378195762634,0.8740592002868652,0.5815261006355286,37.38755009094929,20.76912825786858,3,7
27,https://storage.cloud.google.com/winoground/images/13/1.jpg?authuser=2,a plant with some caterpillars,0.6083378195762634,0.8740592002868652,0.641306459903717,16.61842183308071,-20.76912825786858,4,4
28,https://storage.cloud.google.com/winoground/images/14/0.jpg?authuser=2,there is a mug in some grass,0.6741409301757812,0.908130943775177,0.9027256369590759,29.186304616309396,6.761796785973626,3,6
29,https://storage.cloud.google.com/winoground/images/14/1.jpg?authuser=2,there is some grass in a mug,0.6741409301757812,0.908130943775177,0.406671941280365,22.42450783033577,-6.761796785973626,3,9
30,https://storage.cloud.google.com/winoground/images/15/0.jpg?authuser=2,there are more skiers than snowboarders,0.9217034578323364,0.9922939538955688,0.4201381504535675,5.588212595094319,-2.1803069784942277,6,17
31,https://storage.cloud.google.com/winoground/images/15/1.jpg?authuser=2,there are more snowboarders than skiers,0.9217034578323364,0.9922939538955688,0.40377864241600037,7.768519573588547,2.1803069784942277,7,3
32,https://storage.cloud.google.com/winoground/images/16/0.jpg?authuser=2,there are fewer forks than spoons,0.9386045336723328,0.9885151386260986,0.4436989724636078,19.92206959489678,8.49990443787724,4,0
33,https://storage.cloud.google.com/winoground/images/16/1.jpg?authuser=2,there are fewer spoons than forks,0.9386045336723328,0.9885151386260986,0.4130779504776001,11.42216515701954,-8.49990443787724,4,2
34,https://storage.cloud.google.com/winoground/images/17/0.jpg?authuser=2,there are more ladybugs than flowers,0.9278853535652161,0.9790427088737488,0.561190128326416,13.81108874856481,0.4930462323711957,4,1
35,https://storage.cloud.google.com/winoground/images/17/1.jpg?authuser=2,there are more flowers than ladybugs,0.9278853535652161,0.9790427088737488,0.47101593017578125,13.318042516193614,-0.4930462323711957,4,0
36,https://storage.cloud.google.com/winoground/images/18/0.jpg?authuser=2,there is less orange juice than milk,0.7067896127700806,0.9760931730270386,,17.900820236291995,-0.5741715794214137,5,14
37,https://storage.cloud.google.com/winoground/images/18/1.jpg?authuser=2,there is less milk than orange juice,0.7067896127700806,0.9760931730270386,,18.47499181571341,0.5741715794214137,5,14
38,https://storage.cloud.google.com/winoground/images/19/0.jpg?authuser=2,there is more dirt than empty space in the jar,0.9109010696411133,0.956215500831604,0.46839040517807007,15.010886133732862,1.9387928935565473,6,12
39,https://storage.cloud.google.com/winoground/images/19/1.jpg?authuser=2,there is more empty space than dirt in the jar,0.9109010696411133,0.956215500831604,0.4559413194656372,13.072093240176315,-1.9387928935565473,7,6
40,https://storage.cloud.google.com/winoground/images/20/0.jpg?authuser=2,there is a bit less milk chocolate than white chocolate,0.8993028998374939,0.9861006140708923,0.3656199872493744,13.553939530981722,-0.03699282352996569,7,0
41,https://storage.cloud.google.com/winoground/images/20/1.jpg?authuser=2,there is a bit less white chocolate than milk chocolate,0.8993028998374939,0.9861006140708923,,13.590932354511688,0.03699282352996569,7,2
42,https://storage.cloud.google.com/winoground/images/21/0.jpg?authuser=2,a person sits and a dog stands,0.5620158314704895,0.9594485759735107,0.760589599609375,35.99449661671581,1.5835747190825984,5,13
43,https://storage.cloud.google.com/winoground/images/21/1.jpg?authuser=2,a person stands and a dog sits,0.5620158314704895,0.9594485759735107,0.6335554718971252,34.41092189763321,-1.5835747190825984,5,12
44,https://storage.cloud.google.com/winoground/images/22/0.jpg?authuser=2,The person with more facial hair lies awake while the other sleeps,0.9286178946495056,0.9797994494438171,0.5124860405921936,20.327421973199197,-6.227618037021291,10,19
45,https://storage.cloud.google.com/winoground/images/22/1.jpg?authuser=2,The person with more facial hair sleeps while the other lies awake,0.9286178946495056,0.9797994494438171,0.38992899656295776,26.555040010220488,6.227618037021291,11,27
46,https://storage.cloud.google.com/winoground/images/23/0.jpg?authuser=2,the person in the middle is floating and some others are standing,0.8975623846054077,0.9862836599349976,0.5824735164642334,17.67722375291012,-0.2702971712929525,8,3
